|Query ID|Prediction
10727|6417|2
10728|9116|18
10729|9596|1
10730|6184|12
10731|3487|8
10732|10944|13
10733|7936|17
10734|9202|2
10735|8437|4
10736|5620|4
10737|3514|4
10738|3291|0
10739|2556|0
10740|7090|7
10741|9825|10
10742|9778|6
10743|6983|9
10744|5599|11
10745|1061|5
10746|10474|2
10747|7202|0
10748|2070|10
10749|9844|5
10750|3835|6
10751|7733|2
10752|4540|14
10753|2839|10
10754|6038|13
10755|1771|13
10756|7068|10
10757|3114|3
10758|9901|11
10759|4898|14
10760|56|3
10761|250|13
10762|155|6
10763|1844|3
10764|6151|2
10765|3417|7
10766|10737|18
10767|5895|2
10768|6487|15
10769|9495|0
10770|6188|7
10771|4876|16
10772|4049|15
10773|8226|9
10774|2110|7
10775|9377|17
10776|9801|7
10777|6738|14
10778|7494|10
10779|172|9
10780|1582|3
10781|4683|8
10782|6900|12
10783|4859|7
10784|10714|10
10785|6543|17
10786|3244|8
10787|2002|3
10788|750|3
10789|5630|8
10790|2287|7
10791|9743|16
10792|8661|15
10793|765|12
10794|8390|3
10795|3607|17
10796|3358|4
10797|6134|0
10798|10743|19
10799|7139|17
10800|6957|17
10801|2866|4
10802|7978|14
10803|920|12
10804|7298|9
10805|9601|6
10806|8397|9
10807|343|14
10808|3089|18
10809|6461|3
10810|3376|14
10811|7363|13
10812|399|6
10813|8001|9
10814|4262|2
10815|715|0
10816|37|2
10817|9522|5
10818|3419|10
10819|3286|14
10820|7988|2
10821|7854|3
10822|6748|2
10823|8559|0
10824|10198|4
10825|9320|18
10826|771|2
10827|9535|2
10828|6233|7
10829|7132|9
10830|9482|8
10831|9171|3
10832|9872|18
10833|4664|8
10834|5073|14
10835|6148|6
10836|9096|2
10837|2461|13
10838|8386|12
10839|2326|5
10840|962|9
10841|1695|11
10842|2781|2
10843|4848|9
10844|9258|13
10845|1583|8
10846|10312|19
10847|8081|16
10848|307|17
10849|10042|19
10850|4082|12
10851|8161|13
10852|10345|0
10853|2862|15
10854|3675|19
10855|4359|15
10856|5738|17
10857|3500|15
10858|905|4
10859|9630|5
10860|4295|12
10861|1326|3
10862|4768|2
10863|8307|13
10864|9327|4
10865|2534|17
10866|453|3
10867|8329|17
10868|7008|14
10869|6790|17
10870|11360|13
10871|3546|0
10872|6787|7
10873|9346|0
10874|2162|17
10875|320|4
10876|5066|7
10877|6791|16
10878|3663|5
10879|5774|6
10880|6780|4
10881|7393|10
10882|2491|16
10883|118|9
10884|1286|17
10885|8845|8
10886|924|6
10887|5994|14
10888|11092|7
10889|4017|9
10890|10919|15
10891|10397|9
10892|4147|5
10893|9428|3
10894|147|11
10895|54|4
10896|5593|17
10897|1293|1
10898|5936|8
10899|12062|18
10900|1762|13
10901|3070|13
10902|5586|10
10903|9745|14
10904|5217|13
10905|10795|16
10906|6708|3
10907|10720|18
10908|6856|17
10909|11251|7
10910|8009|13
10911|10186|9
10912|4480|19
10913|4688|16
10914|139|6
10915|12161|11
10916|6418|6
10917|1389|2
10918|8162|5
10919|4365|2
10920|7622|8
10921|4516|14
10922|4173|5
10923|3125|14
10924|6413|18
10925|1930|17
10926|4935|6
10927|3646|19
10928|5503|7
10929|2675|1
10930|8269|7
10931|4132|15
10932|1462|18
10933|3693|0
10934|2708|11
10935|10994|16
10936|5385|6
10937|6358|8
10938|1547|5
10939|6010|13
10940|8694|9
10941|6943|6
10942|3144|6
10943|694|19
10944|3588|14
10945|10900|19
10946|735|16
10947|7540|3
10948|6562|4
10949|7669|17
10950|10880|9
10951|3024|19
10952|9590|8
10953|8751|4
10954|11270|9
10955|6369|2
10956|7473|3
10957|2054|8
10958|1598|10
10959|567|14
10960|10803|2
10961|10754|3
10962|8133|14
10963|10100|2
10964|8911|7
10965|1099|6
10966|121|4
10967|6942|9
10968|390|3
10969|5858|0
10970|11187|0
10971|9870|9
10972|3530|3
10973|9680|3
10974|10502|10
10975|4919|14
10976|2275|12
10977|673|3
10978|3739|0
10979|2225|7
10980|6376|16
10981|10513|12
10982|409|3
10983|1175|7
10984|2439|18
10985|6605|12
10986|4140|14
10987|2478|2
10988|7630|15
10989|4135|13
10990|9139|4
10991|178|17
10992|7017|3
10993|6350|7
10994|1390|17
10995|4886|2
10996|7162|17
10997|5658|8
10998|800|2
10999|9445|16
11000|7130|10
11001|8743|0
11002|3532|18
11003|3394|14
11004|5485|18
11005|686|15
11006|4253|13
11007|5065|11
11008|4412|3
11009|2631|13
11010|9690|16
11011|5657|6
11012|7853|7
11013|5021|2
11014|8164|13
11015|3873|17
11016|10281|3
11017|10998|14
11018|10927|11
11019|3759|17
11020|976|0
11021|2486|12
11022|6907|10
11023|4824|16
11024|2077|2
11025|4985|14
11026|4063|4
11027|4927|9
11028|2397|16
11029|3250|9
11030|3328|0
11031|8053|16
11032|12298|18
11033|6170|6
11034|5181|14
11035|11447|19
11036|11003|17
11037|9727|18
11038|8958|0
11039|6752|7
11040|1101|0
11041|1368|17
11042|1066|17
11043|10736|2
11044|7766|16
11045|804|0
11046|5276|7
11047|272|4
11048|5114|4
11049|997|11
11050|12010|5
11051|6443|1
11052|1717|3
11053|10465|2
11054|412|13
11055|6166|2
11056|10362|6
11057|7507|10
11058|7011|12
11059|8153|3
11060|73|8
11061|6719|17
11062|11381|8
11063|5647|0
11064|8176|2
11065|11153|13
11066|8003|3
11067|8245|17
11068|1745|19
11069|9762|13
11070|6913|8
11071|1181|19
11072|6630|7
11073|7|0
11074|783|17
11075|1627|14
11076|9551|10
11077|143|15
11078|11226|16
11079|10119|3
11080|8059|8
11081|2023|5
11082|10911|14
11083|630|10
11084|5088|17
11085|10809|13
11086|5202|2
11087|7919|12
11088|8082|10
11089|5837|17
11090|2833|4
11091|6189|19
11092|10029|0
11093|5877|12
11094|10484|4
11095|4322|1
11096|8805|3
11097|3773|17
11098|10675|18
11099|350|15
11100|10058|4
11101|8247|18
11102|3046|13
11103|8311|2
11104|6205|3
11105|7848|13
11106|812|16
11107|4021|13
11108|3234|14
11109|3164|17
11110|3515|9
11111|10573|14
11112|8410|0
11113|3525|4
11114|8768|14
11115|11105|4
11116|3627|0
11117|795|4
11118|12255|11
11119|4064|15
11120|3462|14
11121|3761|8
11122|9232|6
11123|8004|13
11124|672|12
11125|1264|12
11126|2426|16
11127|9112|16
11128|1381|17
11129|1371|0
11130|10388|2
11131|4738|9
11132|2867|18
11133|10440|10
11134|11046|1
11135|10237|19
11136|4724|7
11137|7255|17
11138|4741|9
11139|10313|6
11140|10444|12
11141|8984|17
11142|10410|15
11143|3380|0
11144|9033|3
11145|9656|17
11146|3243|0
11147|2206|9
11148|7984|15
11149|3467|2
11150|932|17
11151|4087|7
11152|2907|5
11153|9940|13
11154|1765|0
11155|1882|5
11156|1600|4
11157|5222|6
11158|3427|17
11159|5109|19
11160|11007|6
11161|2921|17
11162|6663|17
11163|6626|17
11164|406|17
11165|7370|16
11166|11601|0
11167|10031|0
11168|2111|8
11169|8099|2
11170|10013|10
11171|8272|5
11172|7301|0
11173|5237|5
11174|954|19
11175|3272|2
11176|2952|4
11177|10378|10
11178|1024|7
11179|711|15
11180|4074|16
11181|1553|7
11182|921|0
11183|11942|5
11184|5792|5
11185|4868|2
11186|9279|9
11187|2624|0
11188|1277|1
11189|8773|9
11190|10489|9
11191|8533|14
11192|7527|9
11193|9142|3
11194|4618|13
11195|11056|14
11196|6018|10
11197|2365|7
11198|895|14
11199|7688|17
11200|7556|12
11201|3185|10
11202|4008|9
11203|10273|8
11204|8365|0
11205|3961|2
11206|6058|19
11207|5176|10
11208|9980|12
11209|1445|13
11210|10452|17
11211|10988|16
11212|5264|0
11213|8881|7
11214|5583|14
11215|2468|1
11216|3281|14
11217|5172|19
11218|3640|4
11219|10033|0
11220|7315|17
11221|130|10
11222|10799|13
11223|6237|9
11224|10071|14
11225|5372|10
11226|5694|16
11227|855|3
11228|6563|17
11229|10644|18
11230|10578|18
11231|7911|14
11232|8827|17
11233|10969|17
11234|4889|0
11235|384|2
11236|2755|16
11237|2895|11
11238|6232|6
11239|3702|16
11240|9181|19
11241|2296|7
11242|3904|2
11243|8154|12
11244|3794|15
11245|6531|17
11246|5710|14
11247|9678|9
11248|3204|11
11249|2173|13
11250|4920|2
11251|3414|5
11252|4776|17
11253|7675|6
11254|10789|10
11255|8180|5
11256|1812|0
11257|5691|7
11258|10287|14
11259|8068|17
11260|84|0
11261|9507|0
11262|4521|4
11263|9832|14
11264|1973|9
11265|1235|14
11266|9737|11
11267|8983|8
11268|9995|9
11269|9820|2
11270|5437|18
11271|4678|4
11272|7706|8
11273|6431|13
11274|3026|3
11275|3990|14
11276|6540|13
11277|2680|17
11278|8094|17
11279|1850|2
11280|5119|19
11281|6244|17
11282|43|8
11283|8361|3
11284|10446|8
11285|5919|9
11286|8573|5
11287|3600|17
11288|10485|17
11289|11073|16
11290|7656|13
11291|3519|6
11292|8612|1
11293|4441|17
11294|10304|9
11295|8392|19
11296|10376|9
11297|4917|3
11298|9767|17
11299|3326|8
11300|2045|12
11301|869|13
11302|4199|4
11303|7841|5
11304|2826|14
11305|7251|17
11306|5581|6
11307|89|9
11308|9900|4
11309|9774|12
11310|2043|3
11311|644|12
11312|2958|17
11313|10291|17
11314|10816|17
11315|5271|13
11316|8699|16
11317|1287|6
11318|6979|8
11319|7802|10
11320|9460|12
11321|8309|1
11322|5744|0
11323|4342|3
11324|4303|2
11325|11193|7
11326|4181|9
11327|4213|5
11328|2149|2
11329|11133|9
11330|7051|9
11331|3251|18
11332|1469|8
11333|7681|14
11334|6495|6
11335|2489|3
11336|5239|12
11337|2630|14
11338|6546|13
11339|8554|3
11340|1305|2
11341|6594|2
11342|8320|1
11343|81|4
11344|7278|6
11345|8401|5
11346|8406|18
11347|5050|18
11348|6924|4
11349|9103|11
11350|7299|3
11351|7080|9
11352|10449|12
11353|10982|4
11354|11602|4
11355|2190|13
11356|4169|16
11357|3178|18
11358|5554|8
11359|5279|5
11360|6728|1
11361|9163|13
11362|3740|7
11363|8338|4
11364|346|9
11365|5730|2
11366|12296|11
11367|10267|16
11368|10821|17
11369|4324|10
11370|6921|9
11371|6848|9
11372|3996|14
11373|3489|18
11374|63|9
11375|8779|6
11376|963|19
11377|7566|6
11378|8912|13
11379|8328|17
11380|9768|3
11381|6767|19
11382|11051|6
11383|3192|13
11384|5131|6
11385|10005|0
11386|9654|3
11387|11353|4
11388|3456|15
11389|1944|4
11390|7349|0
11391|8064|14
11392|8195|15
11393|6553|16
11394|1505|12
11395|8539|3
11396|7250|9
11397|9843|3
11398|9322|2
11399|10646|4
11400|11345|10
11401|8750|17
11402|2171|7
11403|6552|13
11404|7292|10
11405|3444|2
11406|1607|6
11407|11655|0
11408|3159|17
11409|5230|16
11410|6918|18
11411|4|2
11412|2424|5
11413|6275|0
11414|9404|7
11415|10581|12
11416|10965|16
11417|2301|4
11418|6352|8
11419|513|3
11420|1720|14
11421|6111|14
11422|5709|12
11423|5262|17
11424|3361|1
11425|9109|12
11426|2349|14
11427|2604|13
11428|10460|4
11429|5783|7
11430|7246|7
11431|3547|19
11432|1057|0
11433|9714|4
11434|3123|13
11435|9957|18
11436|6731|16
11437|7794|19
11438|8877|7
11439|4106|5
11440|6285|17
11441|3229|8
11442|3778|4
11443|2240|12
11444|3839|18
11445|4009|13
11446|8617|8
11447|36|4
11448|5928|19
11449|6078|0
11450|4010|5
11451|1365|14
11452|9575|14
11453|47|0
11454|5305|6
11455|8519|17
11456|9417|13
11457|295|15
11458|8413|2
11459|4606|7
11460|6584|15
11461|4270|7
11462|6634|6
11463|1322|14
11464|5488|13
11465|845|7
11466|8693|1
11467|8002|1
11468|4420|12
11469|9917|17
11470|8740|19
11471|7983|17
11472|1966|5
11473|2881|16
11474|2193|0
11475|5402|3
11476|8841|10
11477|6537|9
11478|8754|9
11479|1632|5
11480|9318|14
11481|10160|2
11482|3000|2
11483|1918|8
11484|4736|3
11485|8606|12
11486|2551|17
11487|2098|1
11488|9667|6
11489|144|10
11490|1878|14
11491|2922|5
11492|11598|1
11493|1127|3
11494|2670|5
11495|4249|3
11496|10746|4
11497|4885|12
11498|7915|0
11499|4686|13
11500|5252|2
11501|11308|4
11502|8474|1
11503|348|1
11504|92|1
11505|11160|0
11506|5717|4
11507|2259|13
11508|10555|7
11509|4997|7
11510|10768|3
11511|12315|18
11512|8831|19
11513|6072|16
11514|6496|18
11515|7335|2
11516|261|14
11517|5766|19
11518|2913|9
11519|10936|15
11520|594|18
11521|3874|18
11522|10618|2
11523|10630|18
11524|4190|2
11525|5892|1
11526|4386|10
11527|10468|14
11528|11086|16
11529|6098|3
11530|9043|7
11531|5983|19
11532|7016|14
11533|8709|14
11534|6068|2
11535|4463|16
11536|10623|7
11537|2966|6
11538|1921|3
11539|3085|4
11540|10727|15
11541|3436|19
11542|9100|7
11543|4275|16
11544|5834|16
11545|3508|5
11546|3684|14
11547|2064|18
11548|9297|16
11549|2578|17
11550|9795|16
11551|7455|9
11552|8826|13
11553|7391|16
11554|9490|13
11555|3443|15
11556|6895|4
11557|11237|16
11558|9333|3
11559|2382|3
11560|6523|16
11561|5623|10
11562|8313|11
11563|7086|19
11564|8592|6
11565|10365|13
11566|5987|17
11567|7969|17
11568|7991|19
11569|6457|2
11570|2433|12
11571|5377|17
11572|2328|13
11573|9845|12
11574|2546|3
11575|1236|2
11576|60|16
11577|11292|8
11578|9064|15
11579|5740|17
11580|8953|0
11581|6577|8
11582|1652|2
11583|4870|5
11584|8732|17
11585|4590|9
11586|10264|17
11587|7147|4
11588|839|5
11589|2975|16
11590|4605|16
11591|18|15
11592|8118|3
11593|1682|5
